date,city,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmh,season,year,month,day,day_of_year
2015-11-13,VirtualCity,16.72,3.21,68.96,9.11,Autumn,2015,11,13,317
2015-11-14,VirtualCity,15.69,4.2,66.99,9.45,Autumn,2015,11,14,318
2015-11-15,VirtualCity,18.34,1.54,74.28,8.4,Autumn,2015,11,15,319
2015-11-16,VirtualCity,15.21,3.28,74.48,7.88,Autumn,2015,11,16,320
2015-11-17,VirtualCity,18.28,3.85,80.49,9.12,Autumn,2015,11,17,321
2015-11-18,VirtualCity,16.94,0.0,71.16,7.24,Autumn,2015,11,18,322
2015-11-19,VirtualCity,19.11,2.58,75.15,7.11,Autumn,2015,11,19,323
2015-11-20,VirtualCity,18.61,2.33,75.35,7.46,Autumn,2015,11,20,324
2015-11-21,VirtualCity,29.431191312717434,5.26,73.22,6.47,Autumn,2015,11,21,325
2015-11-22,VirtualCity,18.85,0.0,77.34,7.47,Autumn,2015,11,22,326
2015-11-23,VirtualCity,15.53,2.16,77.6,6.38,Autumn,2015,11,23,327
2015-11-24,VirtualCity,17.92,1.94,75.93,8.98,Autumn,2015,11,24,328
2015-11-25,VirtualCity,16.4,5.11,73.72,8.44,Autumn,2015,11,25,329
2015-11-26,VirtualCity,17.52,2.9,73.43,9.54,Autumn,2015,11,26,330
2015-11-27,VirtualCity,20.71,6.95,69.51,5.9,Autumn,2015,11,27,331
2015-11-28,VirtualCity,19.54,4.46,71.87,10.17,Autumn,2015,11,28,332
2015-11-29,VirtualCity,17.68,2.1,72.71,6.04,Autumn,2015,11,29,333
2015-11-30,VirtualCity,17.36,3.53,70.81,6.52,Autumn,2015,11,30,334
2015-12-01,VirtualCity,19.08,2.22,77.17,7.25,Winter,2015,12,1,335
2015-12-02,VirtualCity,17.35,4.89,80.3,9.6,Winter,2015,12,2,336
2015-12-03,VirtualCity,18.32,0.07,71.98,8.33,Winter,2015,12,3,337
2015-12-04,VirtualCity,19.95,1.19,76.84,7.8,Winter,2015,12,4,338
2015-12-05,VirtualCity,21.37,4.0,71.66,7.18,Winter,2015,12,5,339
2015-12-06,VirtualCity,20.7,5.7,74.67,6.51,Winter,2015,12,6,340
2015-12-07,VirtualCity,16.51,0.0,73.21,9.56,Winter,2015,12,7,341
2015-12-08,VirtualCity,20.56,6.02,78.46,9.19,Winter,2015,12,8,342
2015-12-09,VirtualCity,20.37,2.69,73.42,9.89,Winter,2015,12,9,343
2015-12-10,VirtualCity,21.05,0.0,80.25,8.78,Winter,2015,12,10,344
2015-12-11,VirtualCity,23.01,0.0,75.3,5.16,Winter,2015,12,11,345
2015-12-12,VirtualCity,17.65,0.0,73.75,6.87,Winter,2015,12,12,346
2015-12-13,VirtualCity,20.03,2.96,71.4,8.96,Winter,2015,12,13,347
2015-12-14,VirtualCity,21.96,2.86,77.49,7.99,Winter,2015,12,14,348
2015-12-15,VirtualCity,18.87,4.39,80.12,7.8,Winter,2015,12,15,349
2015-12-16,VirtualCity,23.62,1.79,77.68,7.18,Winter,2015,12,16,350
2015-12-17,VirtualCity,22.13,0.56,85.6,9.67,Winter,2015,12,17,351
2015-12-18,VirtualCity,23.01,2.09,82.41,9.12,Winter,2015,12,18,352
2015-12-19,VirtualCity,21.05,3.07,75.5,9.2,Winter,2015,12,19,353
2015-12-20,VirtualCity,23.3,3.51,75.5,7.87,Winter,2015,12,20,354
2015-12-21,VirtualCity,23.85,1.26,78.69,8.88,Winter,2015,12,21,355
2015-12-22,VirtualCity,22.76,4.98,73.5,7.09,Winter,2015,12,22,356
2015-12-23,VirtualCity,22.94,1.63,81.54,8.58,Winter,2015,12,23,357
2015-12-24,VirtualCity,23.16,1.09,78.35,5.73,Winter,2015,12,24,358
2015-12-25,VirtualCity,21.63,1.81,77.96,6.91,Winter,2015,12,25,359
2015-12-26,VirtualCity,22.88,5.36,79.7,8.44,Winter,2015,12,26,360
2015-12-27,VirtualCity,23.04,2.71,83.86,11.71,Winter,2015,12,27,361
2015-12-28,VirtualCity,24.02,1.47,77.67,6.73,Winter,2015,12,28,362
2015-12-29,VirtualCity,25.11,5.04,76.54,7.43,Winter,2015,12,29,363
2015-12-30,VirtualCity,22.2,7.71,83.03,9.21,Winter,2015,12,30,364
2015-12-31,VirtualCity,23.77,3.46,80.87,11.1,Winter,2015,12,31,365
2016-01-01,VirtualCity,26.51,5.71,75.71,9.26,Winter,2016,1,1,1
2016-01-02,VirtualCity,23.35,5.28,77.01,9.89,Winter,2016,1,2,2
2016-01-03,VirtualCity,23.4,1.67,77.77,8.67,Winter,2016,1,3,3
2016-01-04,VirtualCity,25.11,3.06,78.42,8.49,Winter,2016,1,4,4
2016-01-05,VirtualCity,26.25,0.18,71.53,9.23,Winter,2016,1,5,5
2016-01-06,VirtualCity,25.17,2.55,70.77,8.37,Winter,2016,1,6,6
2016-01-07,VirtualCity,27.31,1.62,73.36,10.06,Winter,2016,1,7,7
2016-01-08,VirtualCity,26.78,2.11,73.03,7.29,Winter,2016,1,8,8
2016-01-09,VirtualCity,26.92,1.35,74.28,10.31,Winter,2016,1,9,9
2016-01-10,VirtualCity,26.66,2.37,79.36,9.32,Winter,2016,1,10,10
2016-01-11,VirtualCity,29.49,4.17,76.11,9.04,Winter,2016,1,11,11
2016-01-12,VirtualCity,25.86,2.74,77.53,7.35,Winter,2016,1,12,12
2016-01-13,VirtualCity,23.33,0.0,71.8,8.17,Winter,2016,1,13,13
2016-01-14,VirtualCity,28.91,1.36,74.81,10.81,Winter,2016,1,14,14
2016-01-15,VirtualCity,25.99,0.0,78.95,9.15,Winter,2016,1,15,15
2016-01-16,VirtualCity,27.479999999999997,3.54,78.93,9.76,Winter,2016,1,16,16
2016-01-17,VirtualCity,28.97,4.11,73.59,8.39,Winter,2016,1,17,17
2016-01-18,VirtualCity,24.76,3.56,77.08,9.44,Winter,2016,1,18,18
2016-01-19,VirtualCity,25.45,1.27,85.16,7.85,Winter,2016,1,19,19
2016-01-20,VirtualCity,25.09,3.54,76.23,9.64,Winter,2016,1,20,20
2016-01-21,VirtualCity,26.46,1.97,73.45,9.98,Winter,2016,1,21,21
2016-01-22,VirtualCity,28.47,0.5,75.46,9.94,Winter,2016,1,22,22
2016-01-23,VirtualCity,28.76,4.63,76.44,8.5,Winter,2016,1,23,23
2016-01-24,VirtualCity,28.55,4.8,75.39,9.19,Winter,2016,1,24,24
2016-01-25,VirtualCity,26.17,5.09,75.78,10.27,Winter,2016,1,25,25
2016-01-26,VirtualCity,24.98,1.66,70.05,9.39,Winter,2016,1,26,26
2016-01-27,VirtualCity,28.68,5.59,71.88,9.32,Winter,2016,1,27,27
2016-01-28,VirtualCity,28.04,1.91,75.04,11.96,Winter,2016,1,28,28
2016-01-29,VirtualCity,29.59,4.44,74.88,8.56,Winter,2016,1,29,29
2016-01-30,VirtualCity,30.11,1.88,73.17,11.01,Winter,2016,1,30,30
2016-01-31,VirtualCity,29.41,2.51,74.63,8.35,Winter,2016,1,31,31
2016-02-01,VirtualCity,30.49,0.0,75.47,10.54,Winter,2016,2,1,32
2016-02-02,VirtualCity,29.84,2.34,78.68,10.62,Winter,2016,2,2,33
2016-02-03,VirtualCity,30.44,3.2,74.61,9.17,Winter,2016,2,3,34
2016-02-04,VirtualCity,28.73,2.1,76.49,8.34,Winter,2016,2,4,35
2016-02-05,VirtualCity,29.66,6.86,72.61,7.45,Winter,2016,2,5,36
2016-02-06,VirtualCity,30.36,0.44,76.94,9.09,Winter,2016,2,6,37
2016-02-07,VirtualCity,31.43,1.76,76.03,10.47,Winter,2016,2,7,38
2016-02-08,VirtualCity,29.75,1.01,77.86,8.56,Winter,2016,2,8,39
2016-02-09,VirtualCity,31.25,1.76,77.12,9.98,Winter,2016,2,9,40
2016-02-10,VirtualCity,30.2,5.27,76.49,8.11,Winter,2016,2,10,41
2016-02-11,VirtualCity,30.56,6.25,73.61,9.61,Winter,2016,2,11,42
2016-02-12,VirtualCity,32.1,1.46,74.84,8.53,Winter,2016,2,12,43
2016-02-13,VirtualCity,28.0,1.41,77.98,9.82,Winter,2016,2,13,44
2016-02-14,VirtualCity,29.17,0.45,70.97,9.32,Winter,2016,2,14,45
2016-02-15,VirtualCity,29.01,5.87,70.92,8.5,Winter,2016,2,15,46
2016-02-16,VirtualCity,27.85,5.47,74.01,9.15,Winter,2016,2,16,47
2016-02-17,VirtualCity,30.45,2.77,74.8,8.83,Winter,2016,2,17,48
2016-02-18,VirtualCity,32.71,0.0,69.69,8.38,Winter,2016,2,18,49
2016-02-19,VirtualCity,31.27,0.13,72.53,11.26,Winter,2016,2,19,50
2016-02-20,VirtualCity,32.11,3.38,72.29,9.54,Winter,2016,2,20,51
2016-02-21,VirtualCity,33.55,4.21,63.65,7.33,Winter,2016,2,21,52
2016-02-22,VirtualCity,34.02,0.0,71.47,9.23,Winter,2016,2,22,53
2016-02-23,VirtualCity,32.03,2.29,71.56,11.08,Winter,2016,2,23,54
2016-02-24,VirtualCity,34.26,6.56,71.38,9.07,Winter,2016,2,24,55
2016-02-25,VirtualCity,32.47,2.52,77.51,11.79,Winter,2016,2,25,56
2016-02-26,VirtualCity,31.17,6.28,66.82,8.97,Winter,2016,2,26,57
2016-02-27,VirtualCity,31.63,4.43,68.21,10.6,Winter,2016,2,27,58
2016-02-28,VirtualCity,30.39,0.61,60.88,11.24,Winter,2016,2,28,59
2016-02-29,VirtualCity,31.37,2.36,69.23,10.54,Winter,2016,2,29,60
2016-03-01,VirtualCity,32.25,2.72,69.4,8.35,Summer,2016,3,1,61
2016-03-02,VirtualCity,34.08,0.9,68.76,8.87,Summer,2016,3,2,62
2016-03-03,VirtualCity,35.54,0.87,75.05,11.4,Summer,2016,3,3,63
2016-03-04,VirtualCity,30.96,6.31,73.88,9.03,Summer,2016,3,4,64
2016-03-05,VirtualCity,33.7,0.85,70.56,11.17,Summer,2016,3,5,65
2016-03-06,VirtualCity,31.63,5.37,68.58,9.48,Summer,2016,3,6,66
2016-03-07,VirtualCity,33.97,2.04,73.98,10.16,Summer,2016,3,7,67
2016-03-08,VirtualCity,33.13,2.94,69.61,8.32,Summer,2016,3,8,68
2016-03-09,VirtualCity,30.65,4.24,66.22,9.25,Summer,2016,3,9,69
2016-03-10,VirtualCity,34.85,1.68,62.44,8.93,Summer,2016,3,10,70
2016-03-11,VirtualCity,32.61,4.25,67.34,10.24,Summer,2016,3,11,71
2016-03-12,VirtualCity,32.77,0.0,71.93,10.08,Summer,2016,3,12,72
2016-03-13,VirtualCity,32.02,3.97,77.82,10.51,Summer,2016,3,13,73
2016-03-14,VirtualCity,32.7,0.0,68.77,9.36,Summer,2016,3,14,74
2016-03-15,VirtualCity,34.37,2.5,65.26,8.83,Summer,2016,3,15,75
2016-03-16,VirtualCity,33.49,4.88,63.38,10.16,Summer,2016,3,16,76
2016-03-17,VirtualCity,34.31,4.37,70.13,8.69,Summer,2016,3,17,77
2016-03-18,VirtualCity,34.4,0.14,60.67,11.21,Summer,2016,3,18,78
2016-03-19,VirtualCity,35.88,0.43,69.72,9.77,Summer,2016,3,19,79
2016-03-20,VirtualCity,33.42,1.48,70.59,9.51,Summer,2016,3,20,80
2016-03-21,VirtualCity,31.75,3.41,68.86,10.44,Summer,2016,3,21,81
2016-03-22,VirtualCity,35.59,0.0,66.04,9.78,Summer,2016,3,22,82
2016-03-23,VirtualCity,33.52,2.97,68.97,7.87,Summer,2016,3,23,83
2016-03-24,VirtualCity,35.71,3.69,67.19,8.58,Summer,2016,3,24,84
2016-03-25,VirtualCity,34.64,2.38,63.19,11.11,Summer,2016,3,25,85
2016-03-26,VirtualCity,33.88,4.16,73.5,9.92,Summer,2016,3,26,86
2016-03-27,VirtualCity,34.62,3.49,64.48,7.79,Summer,2016,3,27,87
2016-03-28,VirtualCity,37.03,1.81,68.79,10.22,Summer,2016,3,28,88
2016-03-29,VirtualCity,37.23,0.0,55.8,9.11,Summer,2016,3,29,89
2016-03-30,VirtualCity,34.22,3.29,70.38,8.71,Summer,2016,3,30,90
2016-03-31,VirtualCity,34.36,0.9,70.94,8.37,Summer,2016,3,31,91
2016-04-01,VirtualCity,35.73,1.73,64.98,10.93,Summer,2016,4,1,92
2016-04-02,VirtualCity,32.85,4.05,66.89,7.35,Summer,2016,4,2,93
2016-04-03,VirtualCity,34.61,6.12,66.68,8.69,Summer,2016,4,3,94
2016-04-04,VirtualCity,34.06,2.92,61.67,9.82,Summer,2016,4,4,95
2016-04-05,VirtualCity,34.56,4.22,66.22,11.55,Summer,2016,4,5,96
2016-04-06,VirtualCity,32.82,0.0,60.59,10.3,Summer,2016,4,6,97
2016-04-07,VirtualCity,31.67,3.54,61.19,8.6,Summer,2016,4,7,98
2016-04-08,VirtualCity,30.92,2.87,67.93,11.43,Summer,2016,4,8,99
2016-04-09,VirtualCity,32.33,5.7,67.11,7.95,Summer,2016,4,9,100
2016-04-10,VirtualCity,33.29,1.81,60.18,9.87,Summer,2016,4,10,101
2016-04-11,VirtualCity,33.51,2.47,59.87,10.12,Summer,2016,4,11,102
2016-04-12,VirtualCity,36.82,5.33,60.02,8.45,Summer,2016,4,12,103
2016-04-13,VirtualCity,35.54,2.8,65.33,10.32,Summer,2016,4,13,104
2016-04-14,VirtualCity,32.4,0.56,58.2,8.84,Summer,2016,4,14,105
2016-04-15,VirtualCity,34.32,8.61,63.43,10.27,Summer,2016,4,15,106
2016-04-16,VirtualCity,33.15,0.63,64.79,7.21,Summer,2016,4,16,107
2016-04-17,VirtualCity,33.28,2.86,61.25,9.79,Summer,2016,4,17,108
2016-04-18,VirtualCity,33.94,3.76,65.45,8.87,Summer,2016,4,18,109
2016-04-19,VirtualCity,34.54,3.59,59.99,10.72,Summer,2016,4,19,110
2016-04-20,VirtualCity,33.04,2.58,60.16,9.26,Summer,2016,4,20,111
2016-04-21,VirtualCity,35.09,2.59,56.91,10.79,Summer,2016,4,21,112
2016-04-22,VirtualCity,31.72,2.48,64.69,9.87,Summer,2016,4,22,113
2016-04-23,VirtualCity,33.38,0.54,57.37,9.08,Summer,2016,4,23,114
2016-04-24,VirtualCity,37.2,7.73,61.64,10.15,Summer,2016,4,24,115
2016-04-25,VirtualCity,33.57,2.52,59.77,10.13,Summer,2016,4,25,116
2016-04-26,VirtualCity,35.31,4.31,55.66,9.72,Summer,2016,4,26,117
2016-04-27,VirtualCity,33.22,2.26,57.25,6.37,Summer,2016,4,27,118
2016-04-28,VirtualCity,33.88,2.22,65.03,7.91,Summer,2016,4,28,119
2016-04-29,VirtualCity,32.84,2.0,60.12,10.73,Summer,2016,4,29,120
2016-04-30,VirtualCity,32.59,0.0,55.1,7.53,Summer,2016,4,30,121
2016-05-01,VirtualCity,31.59,2.65,60.18,10.06,Summer,2016,5,1,122
2016-05-02,VirtualCity,33.32,2.1,58.19,9.82,Summer,2016,5,2,123
2016-05-03,VirtualCity,31.3,5.58,72.42,8.07,Summer,2016,5,3,124
2016-05-04,VirtualCity,33.49,0.37,59.57,6.52,Summer,2016,5,4,125
2016-05-05,VirtualCity,34.02,1.73,56.73,8.2,Summer,2016,5,5,126
2016-05-06,VirtualCity,32.84,1.02,63.77,11.35,Summer,2016,5,6,127
2016-05-07,VirtualCity,31.76,6.17,50.56,7.79,Summer,2016,5,7,128
2016-05-08,VirtualCity,32.77,1.09,58.13,7.84,Summer,2016,5,8,129
2016-05-09,VirtualCity,31.52,4.24,65.57,7.56,Summer,2016,5,9,130
2016-05-10,VirtualCity,33.28,5.13,56.96,10.18,Summer,2016,5,10,131
2016-05-11,VirtualCity,29.02,2.68,50.34,8.4,Summer,2016,5,11,132
2016-05-12,VirtualCity,31.15,0.0,55.53,7.91,Summer,2016,5,12,133
2016-05-13,VirtualCity,28.56,0.0,62.78,10.33,Summer,2016,5,13,134
2016-05-14,VirtualCity,29.18,4.89,58.31,9.29,Summer,2016,5,14,135
2016-05-15,VirtualCity,33.35,0.23,53.3,7.46,Summer,2016,5,15,136
2016-05-16,VirtualCity,32.53,3.86,53.77,7.06,Summer,2016,5,16,137
2016-05-17,VirtualCity,29.99,3.25,54.13,9.89,Summer,2016,5,17,138
2016-05-18,VirtualCity,28.69,3.83,57.67,8.48,Summer,2016,5,18,139
2016-05-19,VirtualCity,26.37,4.04,61.44,6.57,Summer,2016,5,19,140
2016-05-20,VirtualCity,29.87,1.05,60.16,6.26,Summer,2016,5,20,141
2016-05-21,VirtualCity,34.18,1.06,57.64,7.02,Summer,2016,5,21,142
2016-05-22,VirtualCity,31.07,4.88,50.35,6.84,Summer,2016,5,22,143
2016-05-23,VirtualCity,29.45,2.03,50.24,5.84,Summer,2016,5,23,144
2016-05-24,VirtualCity,30.85,0.0,57.56,6.94,Summer,2016,5,24,145
2016-05-25,VirtualCity,27.67,5.05,49.92,7.12,Summer,2016,5,25,146
2016-05-26,VirtualCity,29.43,1.44,54.28,7.64,Summer,2016,5,26,147
2016-05-27,VirtualCity,29.88,4.85,56.28,10.19,Summer,2016,5,27,148
2016-05-28,VirtualCity,29.46,6.99,50.4,7.8,Summer,2016,5,28,149
2016-05-29,VirtualCity,30.63,4.06,50.74,7.89,Summer,2016,5,29,150
2016-05-30,VirtualCity,29.81,6.32,54.36,8.67,Summer,2016,5,30,151
2016-05-31,VirtualCity,30.15,4.57,56.64,7.74,Summer,2016,5,31,152
2016-06-01,VirtualCity,27.97,7.82,58.77,8.47,Monsoon,2016,6,1,153
2016-06-02,VirtualCity,30.19,2.09,56.85,8.29,Monsoon,2016,6,2,154
2016-06-03,VirtualCity,31.14,4.51,54.62,8.07,Monsoon,2016,6,3,155
2016-06-04,VirtualCity,27.09,6.11,51.25,11.2,Monsoon,2016,6,4,156
2016-06-05,VirtualCity,27.06,4.31,49.86,8.94,Monsoon,2016,6,5,157
2016-06-06,VirtualCity,30.23,7.36,52.02,6.52,Monsoon,2016,6,6,158
2016-06-07,VirtualCity,27.79,3.98,55.62,8.23,Monsoon,2016,6,7,159
2016-06-08,VirtualCity,30.02,9.58,55.24,6.8,Monsoon,2016,6,8,160
2016-06-09,VirtualCity,27.09,9.79,45.42,8.25,Monsoon,2016,6,9,161
2016-06-10,VirtualCity,29.78,5.84,50.6,6.03,Monsoon,2016,6,10,162
2016-06-11,VirtualCity,27.63,6.53,58.5,6.32,Monsoon,2016,6,11,163
2016-06-12,VirtualCity,27.66,8.03,53.93,8.02,Monsoon,2016,6,12,164
2016-06-13,VirtualCity,29.45,2.89,47.88,8.77,Monsoon,2016,6,13,165
2016-06-14,VirtualCity,26.4,2.71,62.91,8.15,Monsoon,2016,6,14,166
2016-06-15,VirtualCity,25.36,8.45,53.32,8.54,Monsoon,2016,6,15,167
2016-06-16,VirtualCity,25.94,6.38,54.92,7.93,Monsoon,2016,6,16,168
2016-06-17,VirtualCity,27.12,5.37,54.93,7.65,Monsoon,2016,6,17,169
2016-06-18,VirtualCity,23.93,5.99,51.81,6.81,Monsoon,2016,6,18,170
2016-06-19,VirtualCity,27.06,0.8,50.33,8.35,Monsoon,2016,6,19,171
2016-06-20,VirtualCity,25.13,5.72,61.69,8.58,Monsoon,2016,6,20,172
2016-06-21,VirtualCity,27.49,4.57,57.18,7.24,Monsoon,2016,6,21,173
2016-06-22,VirtualCity,22.01,8.33,56.42,7.14,Monsoon,2016,6,22,174
2016-06-23,VirtualCity,24.25,8.59,55.41,9.16,Monsoon,2016,6,23,175
2016-06-24,VirtualCity,22.73,7.75,49.06,7.19,Monsoon,2016,6,24,176
2016-06-25,VirtualCity,23.85,7.44,58.17,7.28,Monsoon,2016,6,25,177
2016-06-26,VirtualCity,25.29,3.35,49.67,7.74,Monsoon,2016,6,26,178
2016-06-27,VirtualCity,24.47,8.03,54.16,7.01,Monsoon,2016,6,27,179
2016-06-28,VirtualCity,24.19,8.2,46.45,6.11,Monsoon,2016,6,28,180
2016-06-29,VirtualCity,24.16,9.63,44.84,7.52,Monsoon,2016,6,29,181
2016-06-30,VirtualCity,24.53,11.63,54.27,6.99,Monsoon,2016,6,30,182
2016-07-01,VirtualCity,22.54,3.32,49.76,9.21,Monsoon,2016,7,1,183
2016-07-02,VirtualCity,24.94,6.27,45.05,7.92,Monsoon,2016,7,2,184
2016-07-03,VirtualCity,24.71,5.56,55.17,6.23,Monsoon,2016,7,3,185
2016-07-04,VirtualCity,24.12,7.65,61.5,7.79,Monsoon,2016,7,4,186
2016-07-05,VirtualCity,24.2,7.37,58.59,7.25,Monsoon,2016,7,5,187
2016-07-06,VirtualCity,23.64,6.9,52.02,8.43,Monsoon,2016,7,6,188
2016-07-07,VirtualCity,26.08,9.74,53.11,6.2,Monsoon,2016,7,7,189
2016-07-08,VirtualCity,22.72,5.12,56.65,7.03,Monsoon,2016,7,8,190
2016-07-09,VirtualCity,22.22,5.32,57.61,6.65,Monsoon,2016,7,9,191
2016-07-10,VirtualCity,21.38,5.43,51.78,6.82,Monsoon,2016,7,10,192
2016-07-11,VirtualCity,20.8,6.95,53.33,5.66,Monsoon,2016,7,11,193
2016-07-12,VirtualCity,20.31,5.1,54.43,7.38,Monsoon,2016,7,12,194
2016-07-13,VirtualCity,20.67,7.76,55.49,7.17,Monsoon,2016,7,13,195
2016-07-14,VirtualCity,21.73,7.56,52.78,8.18,Monsoon,2016,7,14,196
2016-07-15,VirtualCity,22.17,6.25,52.88,6.61,Monsoon,2016,7,15,197
2016-07-16,VirtualCity,21.58,9.96,58.94,6.1,Monsoon,2016,7,16,198
2016-07-17,VirtualCity,20.19,7.97,58.31,7.52,Monsoon,2016,7,17,199
2016-07-18,VirtualCity,22.53,10.49,55.44,5.59,Monsoon,2016,7,18,200
2016-07-19,VirtualCity,22.12,7.77,60.47,7.82,Monsoon,2016,7,19,201
2016-07-20,VirtualCity,20.61,8.2,52.11,7.8,Monsoon,2016,7,20,202
2016-07-21,VirtualCity,19.71,7.06,60.22,7.98,Monsoon,2016,7,21,203
2016-07-22,VirtualCity,21.35,8.33,55.97,6.91,Monsoon,2016,7,22,204
2016-07-23,VirtualCity,20.65,9.96,66.96,5.85,Monsoon,2016,7,23,205
2016-07-24,VirtualCity,18.03,7.54,49.19,6.54,Monsoon,2016,7,24,206
2016-07-25,VirtualCity,19.95,9.62,51.28,6.85,Monsoon,2016,7,25,207
2016-07-26,VirtualCity,20.29,6.74,55.8,5.7,Monsoon,2016,7,26,208
2016-07-27,VirtualCity,18.39,10.23,55.8,7.95,Monsoon,2016,7,27,209
2016-07-28,VirtualCity,19.87,7.33,62.11,7.03,Monsoon,2016,7,28,210
2016-07-29,VirtualCity,17.25,10.51,51.73,5.24,Monsoon,2016,7,29,211
2016-07-30,VirtualCity,21.28,8.81,58.12,8.55,Monsoon,2016,7,30,212
2016-07-31,VirtualCity,21.0,12.05,59.25,6.39,Monsoon,2016,7,31,213
2016-08-01,VirtualCity,18.6,6.2,57.52,4.95,Monsoon,2016,8,1,214
2016-08-02,VirtualCity,19.38,5.52,50.97,5.25,Monsoon,2016,8,2,215
2016-08-03,VirtualCity,15.07,7.44,60.56,8.01,Monsoon,2016,8,3,216
2016-08-04,VirtualCity,16.81,5.77,59.95,8.4,Monsoon,2016,8,4,217
2016-08-05,VirtualCity,17.96,5.8,57.55,7.41,Monsoon,2016,8,5,218
2016-08-06,VirtualCity,16.65,10.23,56.09,7.76,Monsoon,2016,8,6,219
2016-08-07,VirtualCity,19.2,8.88,56.3,7.63,Monsoon,2016,8,7,220
2016-08-08,VirtualCity,20.98,7.85,55.21,6.82,Monsoon,2016,8,8,221
2016-08-09,VirtualCity,16.09,8.07,58.21,6.54,Monsoon,2016,8,9,222
2016-08-10,VirtualCity,16.46,7.62,55.9,6.78,Monsoon,2016,8,10,223
2016-08-11,VirtualCity,17.94,12.58,52.52,7.0,Monsoon,2016,8,11,224
2016-08-12,VirtualCity,19.88,7.35,51.86,5.22,Monsoon,2016,8,12,225
2016-08-13,VirtualCity,15.5,6.07,53.18,6.97,Monsoon,2016,8,13,226
2016-08-14,VirtualCity,17.58,10.73,57.22,7.83,Monsoon,2016,8,14,227
2016-08-15,VirtualCity,19.82,8.52,56.37,5.83,Monsoon,2016,8,15,228
2016-08-16,VirtualCity,14.48,13.48,57.48,5.69,Monsoon,2016,8,16,229
2016-08-17,VirtualCity,14.92,7.84,58.77,6.63,Monsoon,2016,8,17,230
2016-08-18,VirtualCity,16.09,10.86,54.41,5.27,Monsoon,2016,8,18,231
2016-08-19,VirtualCity,15.83,11.38,62.94,4.46,Monsoon,2016,8,19,232
2016-08-20,VirtualCity,17.72,7.85,56.16,7.41,Monsoon,2016,8,20,233
2016-08-21,VirtualCity,16.75,7.36,55.66,5.49,Monsoon,2016,8,21,234
2016-08-22,VirtualCity,13.62,10.62,59.48,6.05,Monsoon,2016,8,22,235
2016-08-23,VirtualCity,16.95,10.25,50.37,5.29,Monsoon,2016,8,23,236
2016-08-24,VirtualCity,15.21,5.87,54.72,7.55,Monsoon,2016,8,24,237
2016-08-25,VirtualCity,17.88,6.48,61.97,7.03,Monsoon,2016,8,25,238
2016-08-26,VirtualCity,14.93,3.37,51.26,5.72,Monsoon,2016,8,26,239
2016-08-27,VirtualCity,14.82,10.24,62.86,4.59,Monsoon,2016,8,27,240
2016-08-28,VirtualCity,16.49,8.34,64.6,5.59,Monsoon,2016,8,28,241
2016-08-29,VirtualCity,16.74,8.54,57.26,6.69,Monsoon,2016,8,29,242
2016-08-30,VirtualCity,16.18,5.16,60.08,6.23,Monsoon,2016,8,30,243
2016-08-31,VirtualCity,12.89,6.44,63.57,6.13,Monsoon,2016,8,31,244
2016-09-01,VirtualCity,16.14,7.78,57.4,6.25,Monsoon,2016,9,1,245
2016-09-02,VirtualCity,13.7,7.33,62.92,6.91,Monsoon,2016,9,2,246
2016-09-03,VirtualCity,15.53,9.04,56.95,5.95,Monsoon,2016,9,3,247
2016-09-04,VirtualCity,12.96,10.04,57.91,6.54,Monsoon,2016,9,4,248
2016-09-05,VirtualCity,15.7,13.72,56.81,4.82,Monsoon,2016,9,5,249
2016-09-06,VirtualCity,13.75,8.65,61.57,9.08,Monsoon,2016,9,6,250
2016-09-07,VirtualCity,12.96,11.11,65.02,5.67,Monsoon,2016,9,7,251
2016-09-08,VirtualCity,15.89,6.8,59.84,6.26,Monsoon,2016,9,8,252
2016-09-09,VirtualCity,15.12,4.9,55.69,6.7,Monsoon,2016,9,9,253
2016-09-10,VirtualCity,13.78,7.77,56.63,5.54,Monsoon,2016,9,10,254
2016-09-11,VirtualCity,16.82,4.99,62.74,6.05,Monsoon,2016,9,11,255
2016-09-12,VirtualCity,13.93,8.5,68.73,6.04,Monsoon,2016,9,12,256
2016-09-13,VirtualCity,14.59,6.71,63.13,4.95,Monsoon,2016,9,13,257
2016-09-14,VirtualCity,14.9,4.08,60.2,6.58,Monsoon,2016,9,14,258
2016-09-15,VirtualCity,13.52,12.15,65.02,4.09,Monsoon,2016,9,15,259
2016-09-16,VirtualCity,15.11,7.1,61.19,8.18,Monsoon,2016,9,16,260
2016-09-17,VirtualCity,13.57,4.63,60.84,7.04,Monsoon,2016,9,17,261
2016-09-18,VirtualCity,13.71,10.16,58.72,6.86,Monsoon,2016,9,18,262
2016-09-19,VirtualCity,16.34,6.53,68.39,4.02,Monsoon,2016,9,19,263
2016-09-20,VirtualCity,12.7,10.47,52.8,5.17,Monsoon,2016,9,20,264
2016-09-21,VirtualCity,10.62,6.41,66.35,7.8,Monsoon,2016,9,21,265
2016-09-22,VirtualCity,16.63,6.77,61.51,11.12,Monsoon,2016,9,22,266
2016-09-23,VirtualCity,18.02,8.66,61.93,7.59,Monsoon,2016,9,23,267
2016-09-24,VirtualCity,13.56,9.15,70.55,7.41,Monsoon,2016,9,24,268
2016-09-25,VirtualCity,11.25,9.47,61.13,6.81,Monsoon,2016,9,25,269
